2015.09.25,04:00,1.11685,1.11834,1.11659,1.11677,10941
2015.09.25,08:00,1.11678,1.11753,1.11152,1.11389,20615
2015.09.25,12:00,1.11389,1.11765,1.11240,1.11557,19810
2015.09.25,16:00,1.11558,1.12067,1.11513,1.11855,24633
2015.09.25,20:00,1.11854,1.12121,1.11691,1.12050,13024
2015.09.28,00:00,1.11850,1.12135,1.11832,1.11948,7103
2015.09.28,04:00,1.11947,1.12013,1.11801,1.11832,6796
2015.09.28,08:00,1.11832,1.11990,1.11637,1.11794,19472
2015.09.28,12:00,1.11793,1.12024,1.11499,1.11560,20633
2015.09.28,16:00,1.11560,1.12430,1.11466,1.12369,28301
2015.09.28,20:00,1.12374,1.12468,1.12231,1.12434,14223
2015.09.29,00:00,1.12429,1.12556,1.12265,1.12424,6632
2015.09.29,04:00,1.12424,1.12641,1.12414,1.12615,9223
2015.09.29,08:00,1.12615,1.12804,1.12184,1.12267,23105
2015.09.29,12:00,1.12267,1.12428,1.11932,1.12043,20151
2015.09.29,16:00,1.12042,1.12670,1.11946,1.12597,29855
2015.09.29,20:00,1.12598,1.12652,1.12282,1.12462,14229
2015.09.30,00:00,1.12464,1.12606,1.12453,1.12464,7942
2015.09.30,04:00,1.12465,1.12596,1.12393,1.12541,8884
2015.09.30,08:00,1.12542,1.12542,1.12112,1.12269,19195
2015.09.30,12:00,1.12269,1.12356,1.11830,1.11931,19046
2015.09.30,16:00,1.11932,1.11955,1.11565,1.11811,26943
2015.09.30,20:00,1.11811,1.11856,1.11614,1.11752,12874
2015.10.01,00:00,1.11746,1.11771,1.11673,1.11718,7772
2015.10.01,04:00,1.11720,1.11727,1.11436,1.11486,8746
2015.10.01,08:00,1.11485,1.11671,1.11342,1.11625,16542
2015.10.01,12:00,1.11624,1.11695,1.11433,1.11614,19496
2015.10.01,16:00,1.11613,1.12083,1.11561,1.11953,24324
2015.10.01,20:00,1.11953,1.12002,1.11799,1.11934,11759
2015.10.02,00:00,1.11935,1.11946,1.11808,1.11890,8217
2015.10.02,04:00,1.11890,1.12032,1.11747,1.11748,9186
2015.10.02,08:00,1.11749,1.11807,1.11593,1.11625,14903
2015.10.02,12:00,1.11626,1.13149,1.11495,1.12860,18725
2015.10.02,16:00,1.12864,1.13176,1.12347,1.12411,33676
2015.10.02,20:00,1.12408,1.12438,1.11992,1.12158,17875
2015.10.05,00:00,1.12195,1.12257,1.12066,1.12205,12771
2015.10.05,04:00,1.12206,1.12461,1.12195,1.12324,9814
2015.10.05,08:00,1.12323,1.12641,1.12209,1.12576,21212
